2020-07-05 15:58:05,861 INFO  Logger.cs: 70 - 
2020-07-05 16:51:28,796 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from light arm-2
2020-07-05 16:51:28,797 INFO  ExportHelperExtension.cs: 1142 - Found 218 in light arm-2
2020-07-05 16:51:28,801 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in light arm-2
2020-07-05 16:51:28,802 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body with electronics-1
2020-07-05 16:51:28,803 INFO  ExportHelperExtension.cs: 1142 - Found 73 in body with electronics-1
2020-07-05 16:51:28,806 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body with electronics-1
2020-07-05 16:51:28,807 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from light arm-1
2020-07-05 16:51:28,962 INFO  ExportHelperExtension.cs: 1142 - Found 218 in light arm-1
2020-07-05 16:51:28,966 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in light arm-1
2020-07-05 16:51:31,205 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-05 16:51:31,206 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-05 16:51:31,212 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-05 16:53:04,191 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 16:53:04,592 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 16:53:21,988 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 16:53:23,746 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 16:56:39,461 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 16:58:40,990 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 16:59:27,012 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:00:16,152 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:01:17,252 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:03:37,569 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:03:57,471 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:04:02,703 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:04:11,260 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:04:21,148 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:07:15,027 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:08:15,064 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:09:15,851 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:09:54,526 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:11:11,280 INFO  SwAddin.cs: 271 - Assembly export called for file gemini_master.SLDASM
2020-07-05 17:11:11,285 INFO  SwAddin.cs: 276 - Save is required
2020-07-05 17:11:11,286 INFO  SwAddin.cs: 290 - Saving assembly
2020-07-05 17:11:14,034 INFO  SwAddin.cs: 293 - Opening property manager
2020-07-05 17:11:14,035 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from gemini_master.SLDASM
2020-07-05 17:11:14,036 INFO  ExportHelperExtension.cs: 1142 - Found 40 in gemini_master.SLDASM
2020-07-05 17:11:14,038 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in gemini_master.SLDASM
2020-07-05 17:11:14,039 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-05 17:11:14,040 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-07-05 17:11:14,040 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from light arm-2
2020-07-05 17:11:14,041 INFO  ExportHelperExtension.cs: 1142 - Found 218 in light arm-2
2020-07-05 17:11:14,048 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in light arm-2
2020-07-05 17:11:14,049 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body with electronics-1
2020-07-05 17:11:14,050 INFO  ExportHelperExtension.cs: 1142 - Found 73 in body with electronics-1
2020-07-05 17:11:14,053 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body with electronics-1
2020-07-05 17:11:14,053 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from light arm-1
2020-07-05 17:11:14,054 INFO  ExportHelperExtension.cs: 1142 - Found 218 in light arm-1
2020-07-05 17:11:14,057 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in light arm-1
2020-07-05 17:11:14,058 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from gemini_master.SLDASM
2020-07-05 17:11:14,059 INFO  ExportHelperExtension.cs: 1142 - Found 40 in gemini_master.SLDASM
2020-07-05 17:11:14,060 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in gemini_master.SLDASM
2020-07-05 17:11:14,065 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-07-05 17:11:14,067 INFO  ExportHelperExtension.cs: 1167 - 3 components to check
2020-07-05 17:11:14,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from light arm-2
2020-07-05 17:11:14,069 INFO  ExportHelperExtension.cs: 1142 - Found 218 in light arm-2
2020-07-05 17:11:14,071 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in light arm-2
2020-07-05 17:11:14,073 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body with electronics-1
2020-07-05 17:11:14,074 INFO  ExportHelperExtension.cs: 1142 - Found 73 in body with electronics-1
2020-07-05 17:11:14,076 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body with electronics-1
2020-07-05 17:11:14,076 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from light arm-1
2020-07-05 17:11:14,077 INFO  ExportHelperExtension.cs: 1142 - Found 218 in light arm-1
2020-07-05 17:11:14,081 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in light arm-1
2020-07-05 17:11:16,368 INFO  SwAddin.cs: 316 - Loading config tree
2020-07-05 17:11:16,369 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-07-05 17:11:16,375 INFO  SwAddin.cs: 321 - Showing property manager
2020-07-05 17:12:00,567 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:12:00,930 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:16:29,251 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:16:46,143 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:17:24,639 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:17:45,275 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:18:20,992 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:20:12,009 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:20:34,040 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:20:54,075 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:21:15,237 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:21:22,294 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:22:16,089 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:23:59,232 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:24:01,446 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:24:18,789 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:25:29,180 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:25:56,811 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:26:12,079 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:26:29,784 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:26:59,377 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:28:08,617 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:28:20,578 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:28:59,479 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-07-05 17:30:36,427 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-07-05 17:30:51,676 INFO  ExportHelperExtension.cs: 338 - Creating joint r_shoulder_ball
2020-07-05 17:30:51,680 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-07-05 17:30:51,684 INFO  ExportHelperExtension.cs: 1414 - Fixing 327
2020-07-05 17:30:51,684 INFO  ExportHelperExtension.cs: 1414 - Fixing 26
2020-07-05 17:30:51,684 INFO  ExportHelperExtension.cs: 1422 - Component 26 is already fixed
2020-07-05 17:30:51,685 INFO  ExportHelperExtension.cs: 1414 - Fixing 68
2020-07-05 17:30:51,685 INFO  ExportHelperExtension.cs: 1422 - Component 68 is already fixed
2020-07-05 17:30:51,685 INFO  ExportHelperExtension.cs: 1414 - Fixing 84
2020-07-05 17:30:51,686 INFO  ExportHelperExtension.cs: 1422 - Component 84 is already fixed
2020-07-05 17:30:51,686 INFO  ExportHelperExtension.cs: 1414 - Fixing 88
2020-07-05 17:30:51,686 INFO  ExportHelperExtension.cs: 1422 - Component 88 is already fixed
2020-07-05 17:30:51,687 INFO  ExportHelperExtension.cs: 1414 - Fixing 80
2020-07-05 17:30:51,687 INFO  ExportHelperExtension.cs: 1422 - Component 80 is already fixed
2020-07-05 17:30:51,687 INFO  ExportHelperExtension.cs: 1414 - Fixing 75
2020-07-05 17:30:51,688 INFO  ExportHelperExtension.cs: 1422 - Component 75 is already fixed
2020-07-05 17:30:51,688 INFO  ExportHelperExtension.cs: 1414 - Fixing 27
2020-07-05 17:30:51,688 INFO  ExportHelperExtension.cs: 1422 - Component 27 is already fixed
2020-07-05 17:30:51,689 INFO  ExportHelperExtension.cs: 1414 - Fixing 29
2020-07-05 17:30:51,689 INFO  ExportHelperExtension.cs: 1422 - Component 29 is already fixed
2020-07-05 17:30:51,689 INFO  ExportHelperExtension.cs: 1414 - Fixing 89
2020-07-05 17:30:51,690 INFO  ExportHelperExtension.cs: 1422 - Component 89 is already fixed
2020-07-05 17:30:51,690 INFO  ExportHelperExtension.cs: 1414 - Fixing 41
2020-07-05 17:30:51,691 INFO  ExportHelperExtension.cs: 1422 - Component 41 is already fixed
2020-07-05 17:30:51,691 INFO  ExportHelperExtension.cs: 1414 - Fixing 30
2020-07-05 17:30:51,692 INFO  ExportHelperExtension.cs: 1422 - Component 30 is already fixed
2020-07-05 17:30:51,693 INFO  ExportHelperExtension.cs: 1414 - Fixing 25
2020-07-05 17:30:51,693 INFO  ExportHelperExtension.cs: 1422 - Component 25 is already fixed
2020-07-05 17:30:51,693 INFO  ExportHelperExtension.cs: 1414 - Fixing 327
